id,incident_group_id,source_type,text,label,priority,timestamp
406,236,alert,ALERT: db_query_latency_p99 on elasticsearch-data exceeded 1s -> 31.0s observed,database_failure,medium,2024-01-17 04:17:00
407,167,ticket,BGP propagation delay on core-switch-A causing connectivity failures from 122.60.121.54.,network_issue,medium,2024-01-28 08:19:00
408,193,ticket,Kubernetes node NotReady after upgrade. Workloads for gateway-proxy evicted in prod-data.,deployment_issue,medium,2024-01-19 12:08:00
409,176,log,ERROR traffic-manager SwitchFailed: blue/green aborted for order-service in prod-apac at 2024-01-16 04:36:00,deployment_issue,high,2024-01-16 04:36:00
410,267,log,WARN envoy-sds CertExpiryWarning: api.internal cert expires in 5 days at 2024-01-16 08:27:00,certificate_expiry,medium,2024-01-16 08:27:00
411,228,ticket,Connection pool exhausted on postgres-primary. analytics-api pods failing health checks.,database_failure,high,2024-01-15 12:10:00
412,236,log,CRITICAL elasticsearch-data ConnectionPoolExhausted: max 20 connections reached at 2024-01-17 04:19:00,database_failure,high,2024-01-17 04:19:00
413,26,log,CRITICAL auth-service ConnectionRefused: Redis auth backend unreachable for alopez at 2024-01-20 04:27:00,authentication_failure,high,2024-01-20 04:27:00
414,203,ticket,Kubernetes node NotReady after upgrade. Workloads for auth-worker evicted in prod-us.,deployment_issue,medium,2024-01-21 12:14:00
415,66,log,CRITICAL identity-provider ConnectionRefused: Redis auth backend unreachable for dpatel at 2024-01-28 04:14:00,authentication_failure,high,2024-01-28 04:14:00
416,176,ticket,Blue/green switch failed for order-service in prod-apac. Old version still serving traffic.,deployment_issue,high,2024-01-16 04:23:00
417,64,ticket,OAuth2 token endpoint on api-gateway returning 401 for account skowalski.,authentication_failure,high,2024-01-27 16:29:00
418,123,alert,ALERT: firewall_drop_rate on border-router exceeded 1% -> 15% blocked,network_issue,high,2024-01-19 12:24:00
419,76,alert,ALERT: session_expiry on ad-connector exceeded 20/min -> 88/min,authentication_failure,high,2024-01-30 04:22:00
420,271,alert,ALERT: tls_handshake_failures on api-gateway-tls exceeded 1% -> 10% failing for auth.company.com,certificate_expiry,high,2024-01-17 04:21:00
421,145,log,WARN wan-gateway TranslationFail: SNAT pool exhausted on subnet 10.7.23.0/24 at 2024-01-24 00:29:00,network_issue,medium,2024-01-24 00:29:00
422,152,ticket,"High latency on nat-gateway-eu. Network degraded, RTT 598ms to gateway 123.184.138.27.",network_issue,medium,2024-01-25 08:27:00
423,247,alert,ALERT: replication_lag on mongodb-cluster-01 exceeded 30s -> 145s behind primary,database_failure,high,2024-01-19 08:24:00
424,242,alert,ALERT: db_oom_kills on elasticsearch-data exceeded 0 -> 4 kills in last hour,database_failure,high,2024-01-18 08:32:00
425,59,ticket,Password reset failed on api-gateway. SMTP relay rejecting auth for crossi.,authentication_failure,high,2024-01-26 16:14:00
426,177,ticket,Sidecar injection failing for order-service in prod-us. Pods missing Envoy proxy.,deployment_issue,medium,2024-01-16 08:16:00
427,226,ticket,High query latency on redis-cache. P99 response time 25.3s causing auth-service timeouts.,database_failure,medium,2024-01-15 04:14:00
428,89,alert,ALERT: ad_bind_failures on session-store exceeded 5/min -> 28/min,authentication_failure,high,2024-02-01 16:27:00
429,254,ticket,clickhouse-01 crash loop. order-service health check failing due to DB unreachable.,database_failure,high,2024-01-20 16:20:00
430,219,alert,ALERT: sidecar_injection_failures for order-service exceeded 0 -> 2 missing in prod,deployment_issue,medium,2024-01-24 16:40:00
431,42,alert,ALERT: sso_failure_rate on api-gateway exceeded 10% -> 28% failing,authentication_failure,high,2024-01-23 08:34:00
432,166,log,ERROR bgp-peer-isp1 UpstreamTimeout: backend 149.187.21.195 unreachable at 2024-01-28 04:28:00,network_issue,medium,2024-01-28 04:28:00
433,192,alert,ALERT: oom_kills on payments-api exceeded 0 -> 9 kills in prod,deployment_issue,high,2024-01-19 08:35:00
434,250,alert,ALERT: primary_unavailable on redis-sentinel -> automatic failover not completed,database_failure,high,2024-01-20 00:35:00
435,28,alert,ALERT: oauth_latency_p95 on oauth2-server exceeded 500ms -> 1123ms,authentication_failure,medium,2024-01-20 12:17:00
436,46,log,CRITICAL oauth2-server ConnectionRefused: Redis auth backend unreachable for rnguyen at 2024-01-24 04:17:00,authentication_failure,high,2024-01-24 04:17:00
437,162,log,ERROR core-switch-A RuleViolation: traffic blocked src=147.95.187.84 dst=60.234.58.68 port=5432 at 2024-01-27 08:25:00,network_issue,medium,2024-01-27 08:25:00
438,267,ticket,mTLS authentication failed on envoy-sds. Client cert for api.internal expired 5 days ago.,certificate_expiry,high,2024-01-16 08:13:00
439,48,ticket,Sessions expiring prematurely via mfa-broker. Session store issue affecting alopez.,authentication_failure,high,2024-01-24 12:12:00
440,20,log,ERROR oauth2-server TokenValidationException: JWT expired for user alopez at 2024-01-19 00:23:00,authentication_failure,medium,2024-01-19 00:23:00
441,59,alert,ALERT: ad_bind_failures on api-gateway exceeded 5/min -> 18/min,authentication_failure,high,2024-01-26 16:29:00
442,160,ticket,Users on subnet 10.5.41.0/24 reporting packet loss. DNS resolution failing for border-router.,network_issue,medium,2024-01-27 00:16:00
443,261,alert,ALERT: tls_handshake_failures on cert-manager exceeded 1% -> 20% failing for api.internal,certificate_expiry,high,2024-01-15 04:24:00
444,83,ticket,MFA push notifications not delivered via session-store. User crossi locked out.,authentication_failure,high,2024-01-31 12:18:00
445,213,ticket,Kubernetes node NotReady after upgrade. Workloads for checkout-svc evicted in prod-data.,deployment_issue,medium,2024-01-23 12:12:00
446,191,alert,ALERT: deployment_rollback triggered for auth-worker in prod-core — health check failing,deployment_issue,medium,2024-01-19 04:28:00
447,184,log,ERROR pvc-controller VolumeBindTimeout: PVC for reporting-api unbound in prod-eu at 2024-01-17 16:21:00,deployment_issue,medium,2024-01-17 16:21:00
448,210,ticket,Pod inventory-svc restarting after release in prod-us. OOM kill in kubelet logs.,deployment_issue,high,2024-01-23 00:19:00
449,3,ticket,MFA push notifications not delivered via api-gateway. User abolarin locked out.,authentication_failure,high,2024-01-15 12:14:00
450,264,log,ERROR lets-encrypt-agent MTLSAuthFailed: client cert for vpn.corp.net expired at 2024-01-15 16:39:00,certificate_expiry,high,2024-01-15 16:39:00
451,14,ticket,OAuth2 token endpoint on sso-provider returning 401 for account rnguyen.,authentication_failure,high,2024-01-17 16:01:00
452,179,ticket,Canary billing-service in prod-apac shows 7.8% error rate. Rollback not triggered.,deployment_issue,medium,2024-01-16 16:24:00
453,55,ticket,LDAP bind failing on api-gateway. Directory returning connection refused for fmüller.,authentication_failure,high,2024-01-26 00:27:00
454,100,ticket,Users on subnet 10.7.23.0/24 reporting packet loss. DNS resolution failing for nat-gateway-eu.,network_issue,medium,2024-01-15 00:02:00
455,121,alert,ALERT: dns_failures on vpn-concentrator exceeded 10/min -> 51/min sustained,network_issue,high,2024-01-19 04:34:00
456,240,alert,ALERT: primary_unavailable on redis-sentinel -> automatic failover not completed,database_failure,high,2024-01-18 00:14:00
457,206,ticket,Blue/green switch failed for data-pipeline in prod-eu. Old version still serving traffic.,deployment_issue,high,2024-01-22 04:01:00
458,146,log,ERROR bgp-peer-isp1 UpstreamTimeout: backend 80.146.8.129 unreachable at 2024-01-24 04:32:00,network_issue,medium,2024-01-24 04:32:00
459,23,ticket,MFA push notifications not delivered via kerberos-kdc. User ykim locked out.,authentication_failure,high,2024-01-19 12:05:00
460,44,ticket,OAuth2 token endpoint on oauth2-server returning 401 for account crossi.,authentication_failure,high,2024-01-23 16:25:00
461,192,log,ERROR containerd ImagePullBackOff: payments-api:latest unauthorized in prod at 2024-01-19 08:43:00,deployment_issue,medium,2024-01-19 08:43:00
462,196,alert,ALERT: canary_error_rate on gateway-proxy exceeded 5% -> 18.2% in prod-core,deployment_issue,medium,2024-01-20 04:22:00
463,235,log,ERROR redis-sentinel ConnectionRefused: cannot reach primary host at 2024-01-17 00:33:00,database_failure,medium,2024-01-17 00:33:00
464,103,log,CRITICAL dns-resolver-prod RouteFlap: BGP session dropped with peer 137.8.123.184 at 2024-01-15 12:16:00,network_issue,high,2024-01-15 12:16:00
465,231,log,ERROR postgres-primary DiskIOSaturated: write latency 42.5s for reporting-api at 2024-01-16 04:37:00,database_failure,medium,2024-01-16 04:37:00
466,119,ticket,Load balancer core-switch-A reporting upstream timeouts. Backend 159.180.24.13 unreachable.,network_issue,medium,2024-01-18 16:28:00
467,164,log,ERROR border-router HighLatency: RTT 658ms to 83.71.95.81 at 2024-01-27 16:20:00,network_issue,medium,2024-01-27 16:20:00
468,59,log,ERROR api-gateway AssertionExpired: SAML response out of skew for crossi at 2024-01-26 16:29:00,authentication_failure,medium,2024-01-26 16:29:00
469,172,ticket,Container image pull failing for payments-api in prod. Registry credentials expired.,deployment_issue,medium,2024-01-15 08:00:00
470,174,log,ERROR pvc-controller VolumeBindTimeout: PVC for payments-api unbound in prod-apac at 2024-01-15 16:22:00,deployment_issue,medium,2024-01-15 16:22:00
471,105,ticket,Firewall rule blocking traffic between VLAN 200 and VLAN 20 via edge-router-01.,network_issue,medium,2024-01-16 00:09:00
472,239,ticket,Deadlock detected on timescaledb-prod. reporting-api write operations timing out.,database_failure,high,2024-01-17 16:18:00
473,143,ticket,DNS lookup failures affecting vpn-concentrator. Routing misconfiguration suspected on 90.211.23.145.,network_issue,medium,2024-01-23 12:18:00
474,244,alert,ALERT: health_check_failures on mysql-replica -> analytics-api reporting DB unreachable,database_failure,high,2024-01-18 16:07:00
475,14,alert,ALERT: mfa_push_failures on sso-provider exceeded 5% -> 6% undelivered,authentication_failure,high,2024-01-17 16:23:00
476,51,log,ERROR identity-provider OAuthError: invalid_grant for abolarin at 2024-01-25 04:15:00,authentication_failure,medium,2024-01-25 04:15:00
477,167,log,CRITICAL core-switch-A TunnelDown: IPSec SA expired for 122.60.121.54 at 2024-01-28 08:28:00,network_issue,high,2024-01-28 08:28:00
478,165,log,WARN spine-switch-02 TranslationFail: SNAT pool exhausted on subnet 10.3.18.0/24 at 2024-01-28 00:30:00,network_issue,medium,2024-01-28 00:30:00
479,122,ticket,"High latency on firewall-cluster. Network degraded, RTT 892ms to gateway 167.153.172.130.",network_issue,medium,2024-01-19 08:19:00
480,78,alert,ALERT: oauth_latency_p95 on mfa-broker exceeded 500ms -> 1699ms,authentication_failure,medium,2024-01-30 12:33:00
481,140,log,ERROR edge-router-01 PacketLossException: 23% loss on 153.211.213.143 at 2024-01-23 00:29:00,network_issue,medium,2024-01-23 00:29:00
482,193,alert,ALERT: nodes_not_ready hosting gateway-proxy -> 3 nodes in NotReady in prod-data,deployment_issue,medium,2024-01-19 12:15:00
483,57,alert,ALERT: kerberos_failures on sso-provider exceeded 10/min -> 42/min,authentication_failure,high,2024-01-26 08:29:00
484,178,alert,ALERT: migration_job V58 = failed for billing-service in prod-eu,deployment_issue,high,2024-01-16 12:53:00
485,256,log,CRITICAL clickhouse-01 ConnectionPoolExhausted: max 10 connections reached at 2024-01-21 04:21:00,database_failure,high,2024-01-21 04:21:00
486,204,alert,ALERT: pvc_unbound for inventory-svc in prod-data -> 162s waiting,deployment_issue,medium,2024-01-21 16:38:00
487,166,alert,ALERT: vpn_stability on bgp-peer-isp1 below 99% -> 76% uptime,network_issue,high,2024-01-28 04:46:00
488,175,log,WARN ci-runner TestFailure: integration tests failed for payments-api in prod-eu at 2024-01-16 00:12:00,deployment_issue,high,2024-01-16 00:12:00
489,245,alert,ALERT: db_connection_failures on cassandra-node-01 exceeded 1% -> 21% failing,database_failure,high,2024-01-19 00:27:00
490,58,log,WARN identity-provider RateLimited: token endpoint flooded by requests for dpatel at 2024-01-26 12:29:00,authentication_failure,high,2024-01-26 12:29:00
491,215,alert,ALERT: ci_failure_rate for search-service exceeded 20% -> 79% failing,deployment_issue,medium,2024-01-24 00:47:00
492,139,alert,ALERT: dhcp_utilization on border-router exceeded 90% -> 93% pool used,network_issue,high,2024-01-22 16:41:00
493,183,log,CRITICAL node-controller NodeNotReady: node hosting checkout-svc failed check at 2024-01-17 12:10:00,deployment_issue,high,2024-01-17 12:10:00
494,130,alert,ALERT: packet_loss_rate on wan-gateway exceeded threshold 5% -> 76% over 10min,network_issue,high,2024-01-21 00:31:00
495,73,log,ERROR mfa-broker TGTRenewalFailed: KDC unreachable for abolarin at 2024-01-29 12:14:00,authentication_failure,high,2024-01-29 12:14:00
496,49,alert,ALERT: ad_bind_failures on token-service exceeded 5/min -> 25/min,authentication_failure,high,2024-01-24 16:33:00
497,233,alert,ALERT: slow_queries on mysql-primary exceeded 10/min -> 39/min blocking,database_failure,medium,2024-01-16 12:27:00
498,38,ticket,Sessions expiring prematurely via session-store. Session store issue affecting dpatel.,authentication_failure,high,2024-01-22 12:24:00
499,56,alert,ALERT: session_expiry on ad-connector exceeded 20/min -> 83/min,authentication_failure,high,2024-01-26 04:41:00
500,95,alert,ALERT: api_401_rate on api-gateway exceeded 2% -> 7% unauthorized,authentication_failure,high,2024-02-03 00:28:00
501,157,log,CRITICAL spine-switch-02 TunnelDown: IPSec SA expired for 49.216.193.19 at 2024-01-26 08:28:00,network_issue,high,2024-01-26 08:28:00
502,186,alert,ALERT: canary_error_rate on notification-worker exceeded 5% -> 14.0% in prod-eu,deployment_issue,medium,2024-01-18 04:50:00
503,78,ticket,Sessions expiring prematurely via mfa-broker. Session store issue affecting fmüller.,authentication_failure,high,2024-01-30 12:08:00
504,39,log,ERROR auth-service AssertionExpired: SAML response out of skew for abolarin at 2024-01-22 16:29:00,authentication_failure,medium,2024-01-22 16:29:00
505,147,ticket,BGP propagation delay on vpn-concentrator causing connectivity failures from 113.235.124.254.,network_issue,medium,2024-01-24 08:20:00
506,130,ticket,Users on subnet 10.9.40.0/24 reporting packet loss. DNS resolution failing for wan-gateway.,network_issue,medium,2024-01-21 00:21:00
507,112,log,ERROR core-switch-A RuleViolation: traffic blocked src=150.148.153.218 dst=50.89.185.131 port=8443 at 2024-01-17 08:27:00,network_issue,medium,2024-01-17 08:27:00
508,117,ticket,BGP propagation delay on load-balancer-web causing connectivity failures from 116.247.237.53.,network_issue,medium,2024-01-18 08:07:00
509,100,log,ERROR nat-gateway-eu PacketLossException: 37% loss on 107.214.82.210 at 2024-01-15 00:15:00,network_issue,medium,2024-01-15 00:15:00
510,159,ticket,Load balancer dhcp-server-hq reporting upstream timeouts. Backend 133.53.151.107 unreachable.,network_issue,medium,2024-01-26 16:11:00
511,49,ticket,Password reset failed on token-service. SMTP relay rejecting auth for ykim.,authentication_failure,high,2024-01-24 16:14:00
512,72,alert,ALERT: sso_failure_rate on oauth2-server exceeded 10% -> 17% failing,authentication_failure,high,2024-01-29 08:53:00
513,81,log,ERROR sso-provider OAuthError: invalid_grant for alopez at 2024-01-31 04:35:00,authentication_failure,medium,2024-01-31 04:35:00
514,173,ticket,Kubernetes node NotReady after upgrade. Workloads for billing-service evicted in prod-us.,deployment_issue,medium,2024-01-15 12:11:00
515,97,alert,ALERT: kerberos_failures on api-gateway exceeded 10/min -> 17/min,authentication_failure,high,2024-02-03 08:39:00
516,164,alert,ALERT: bgp_sessions on border-router below threshold 2 -> 1 active,network_issue,high,2024-01-27 16:23:00
517,276,ticket,web-proxy presenting expired cert for vpn.corp.net. Users report access denied errors.,certificate_expiry,medium,2024-01-18 04:03:00
518,52,alert,ALERT: sso_failure_rate on token-service exceeded 10% -> 45% failing,authentication_failure,high,2024-01-25 08:51:00
519,160,alert,ALERT: packet_loss_rate on border-router exceeded threshold 5% -> 57% over 10min,network_issue,high,2024-01-27 00:38:00
520,230,ticket,"postgres-primary primary unavailable. Replica promotion failed, auth-service degraded.",database_failure,high,2024-01-16 00:09:00
521,212,ticket,Container image pull failing for checkout-svc in prod-eu. Registry credentials expired.,deployment_issue,medium,2024-01-23 08:20:00
522,87,alert,ALERT: kerberos_failures on mfa-broker exceeded 10/min -> 31/min,authentication_failure,high,2024-02-01 08:07:00
523,249,ticket,Deadlock detected on cassandra-node-01. search-service write operations timing out.,database_failure,high,2024-01-19 16:00:00
524,207,alert,ALERT: image_pull_failures for notification-worker in prod-eu -> 1 failures,deployment_issue,medium,2024-01-22 08:36:00
525,250,ticket,"redis-sentinel primary unavailable. Replica promotion failed, analytics-api degraded.",database_failure,high,2024-01-20 00:08:00
526,210,log,CRITICAL kubelet OOMKilled: container inventory-svc killed in prod-us at 2024-01-23 00:29:00,deployment_issue,high,2024-01-23 00:29:00
527,153,alert,ALERT: firewall_drop_rate on core-switch-A exceeded 1% -> 4% blocked,network_issue,high,2024-01-25 12:39:00
528,268,ticket,SSO login broken via vault-pki. SAML certificate for auth.company.com no longer valid.,certificate_expiry,high,2024-01-16 12:19:00
529,201,log,ERROR helm-controller DeployFailed: rollout of billing-service failed in prod-eu at 2024-01-21 04:18:00,deployment_issue,high,2024-01-21 04:18:00
530,106,alert,ALERT: vpn_stability on edge-router-01 below 99% -> 83% uptime,network_issue,high,2024-01-16 04:38:00
531,175,ticket,CI/CD pipeline failing at integration stage for payments-api after merge to prod-eu.,deployment_issue,medium,2024-01-16 00:00:00
532,195,alert,ALERT: ci_failure_rate for reporting-api exceeded 20% -> 40% failing,deployment_issue,medium,2024-01-20 00:39:00
533,45,log,ERROR kerberos-kdc AuthRejected: Bearer token mismatch for fmüller at 2024-01-24 00:30:00,authentication_failure,medium,2024-01-24 00:30:00
534,92,ticket,Active Directory auth failing via sso-provider for user dpatel.,authentication_failure,high,2024-02-02 08:19:00
535,239,alert,ALERT: db_deadlocks on timescaledb-prod exceeded 5/min -> 15/min detected,database_failure,high,2024-01-17 16:26:00
536,149,log,WARN edge-router-01 TopologyChange: STP reconverging on VLAN 100 at 2024-01-24 16:36:00,network_issue,medium,2024-01-24 16:36:00
537,93,ticket,MFA push notifications not delivered via mfa-broker. User abolarin locked out.,authentication_failure,high,2024-02-02 12:03:00
538,216,alert,ALERT: canary_error_rate on gateway-proxy exceeded 5% -> 11.3% in prod,deployment_issue,medium,2024-01-24 04:28:00
539,126,alert,ALERT: vpn_stability on firewall-cluster below 99% -> 97% uptime,network_issue,high,2024-01-20 04:28:00
540,163,alert,ALERT: firewall_drop_rate on nat-gateway-eu exceeded 1% -> 22% blocked,network_issue,high,2024-01-27 12:33:00
541,245,log,ERROR cassandra-node-01 ConnectionRefused: cannot reach primary host at 2024-01-19 00:13:00,database_failure,medium,2024-01-19 00:13:00
542,143,log,CRITICAL vpn-concentrator RouteFlap: BGP session dropped with peer 66.74.8.67 at 2024-01-23 12:32:00,network_issue,high,2024-01-23 12:32:00
543,102,ticket,"High latency on wan-gateway. Network degraded, RTT 608ms to gateway 19.146.241.179.",network_issue,medium,2024-01-15 08:24:00
544,113,log,CRITICAL dhcp-server-hq RouteFlap: BGP session dropped with peer 132.210.209.211 at 2024-01-17 12:30:00,network_issue,high,2024-01-17 12:30:00
545,150,alert,ALERT: packet_loss_rate on border-router exceeded threshold 5% -> 63% over 10min,network_issue,high,2024-01-25 00:31:00
546,152,alert,ALERT: network_latency_ms on nat-gateway-eu p99 exceeded 200ms -> 624ms,network_issue,medium,2024-01-25 08:32:00
547,88,ticket,Sessions expiring prematurely via saml-proxy. Session store issue affecting fmüller.,authentication_failure,high,2024-02-01 12:02:00
548,263,log,ERROR traefik-ingress X509CertExpired: presented cert not trusted by client for admin.internal at 2024-01-15 12:19:00,certificate_expiry,medium,2024-01-15 12:19:00
549,249,alert,ALERT: db_deadlocks on cassandra-node-01 exceeded 5/min -> 17/min detected,database_failure,high,2024-01-19 16:26:00
550,187,ticket,Sidecar injection failing for notification-worker in prod. Pods missing Envoy proxy.,deployment_issue,medium,2024-01-18 08:14:00
551,138,log,ERROR bgp-peer-isp1 PoolExhausted: no free leases in 10.9.49.0/24 at 2024-01-22 12:14:00,network_issue,medium,2024-01-22 12:14:00
552,199,alert,ALERT: sidecar_injection_failures for gateway-proxy exceeded 0 -> 4 missing in prod-us,deployment_issue,medium,2024-01-20 16:29:00
553,274,log,ERROR traefik-ingress MTLSAuthFailed: client cert for services.internal expired at 2024-01-17 16:32:00,certificate_expiry,high,2024-01-17 16:32:00
554,255,log,ERROR cassandra-node-01 ConnectionRefused: cannot reach primary host at 2024-01-21 00:29:00,database_failure,medium,2024-01-21 00:29:00
555,247,ticket,Replication lag on mongodb-cluster-01 exceeded 60s. checkout-svc serving stale data to users.,database_failure,high,2024-01-19 08:15:00
556,234,alert,ALERT: health_check_failures on mysql-primary -> analytics-api reporting DB unreachable,database_failure,high,2024-01-16 16:51:00
557,220,alert,ALERT: pod_restarts on search-service exceeded 3 -> 6 restarts in prod-data,deployment_issue,medium,2024-01-25 00:43:00
558,33,alert,ALERT: ldap_timeout_rate on ldap-directory exceeded 1% -> 12% timing out,authentication_failure,medium,2024-01-21 12:22:00
559,96,log,CRITICAL api-gateway ConnectionRefused: Redis auth backend unreachable for dpatel at 2024-02-03 04:31:00,authentication_failure,high,2024-02-03 04:31:00
560,63,ticket,MFA push notifications not delivered via token-service. User dpatel locked out.,authentication_failure,high,2024-01-27 12:10:00
561,206,alert,ALERT: canary_error_rate on data-pipeline exceeded 5% -> 18.2% in prod-eu,deployment_issue,medium,2024-01-22 04:30:00
562,13,ticket,MFA push notifications not delivered via kerberos-kdc. User alopez locked out.,authentication_failure,high,2024-01-17 12:01:00
563,213,alert,ALERT: nodes_not_ready hosting checkout-svc -> 1 nodes in NotReady in prod-data,deployment_issue,medium,2024-01-23 12:22:00
564,67,alert,ALERT: kerberos_failures on oauth2-server exceeded 10/min -> 60/min,authentication_failure,high,2024-01-28 08:49:00
565,237,alert,ALERT: replication_lag on mongodb-cluster-01 exceeded 30s -> 70s behind primary,database_failure,high,2024-01-17 08:38:00
566,231,alert,ALERT: disk_io_wait on postgres-primary exceeded 80% -> 96% utilisation,database_failure,high,2024-01-16 04:51:00
567,261,log,ERROR cert-manager TLSHandshakeFailure: ssl verification failed for api.internal at 2024-01-15 04:10:00,certificate_expiry,high,2024-01-15 04:10:00
568,38,alert,ALERT: oauth_latency_p95 on session-store exceeded 500ms -> 909ms,authentication_failure,medium,2024-01-22 12:36:00
569,222,ticket,Container image pull failing for checkout-svc in prod-data. Registry credentials expired.,deployment_issue,medium,2024-01-25 08:21:00
570,95,ticket,LDAP bind failing on api-gateway. Directory returning connection refused for ykim.,authentication_failure,high,2024-02-03 00:02:00
571,182,ticket,Container image pull failing for notification-worker in prod-apac. Registry credentials expired.,deployment_issue,medium,2024-01-17 08:11:00
572,219,ticket,Canary order-service in prod shows 11.3% error rate. Rollback not triggered.,deployment_issue,medium,2024-01-24 16:29:00
573,241,log,ERROR pg-replica-eu DiskIOSaturated: write latency 31.0s for order-service at 2024-01-18 04:26:00,database_failure,medium,2024-01-18 04:26:00
574,82,ticket,Active Directory auth failing via api-gateway for user alopez.,authentication_failure,high,2024-01-31 08:24:00
575,156,log,ERROR wan-gateway UpstreamTimeout: backend 191.107.224.205 unreachable at 2024-01-26 04:15:00,network_issue,medium,2024-01-26 04:15:00
576,158,alert,ALERT: nat_failures on spine-switch-02 exceeded 0.1% -> 8% failing,network_issue,high,2024-01-26 12:31:00
577,232,ticket,"redis-cache OOM kill. Connection count exceeded limits, auth-service requests failing.",database_failure,high,2024-01-16 08:27:00
578,86,alert,ALERT: session_expiry on token-service exceeded 20/min -> 21/min,authentication_failure,high,2024-02-01 04:17:00
579,1,log,ERROR ad-connector OAuthError: invalid_grant for rnguyen at 2024-01-15 04:15:00,authentication_failure,medium,2024-01-15 04:15:00
580,245,ticket,Database cassandra-node-01 returning connection refused. checkout-svc cannot connect to backend.,database_failure,high,2024-01-19 00:07:00
581,216,log,ERROR traffic-manager SwitchFailed: blue/green aborted for gateway-proxy in prod at 2024-01-24 04:09:00,deployment_issue,high,2024-01-24 04:09:00
582,39,ticket,Password reset failed on auth-service. SMTP relay rejecting auth for abolarin.,authentication_failure,high,2024-01-22 16:19:00
583,227,ticket,Replication lag on mongodb-cluster-01 exceeded 60s. reporting-api serving stale data to users.,database_failure,high,2024-01-15 08:05:00
584,161,alert,ALERT: dns_failures on firewall-cluster exceeded 10/min -> 19/min sustained,network_issue,high,2024-01-27 04:35:00
585,198,ticket,Database migration V49 failed during gateway-proxy deployment in prod-data.,deployment_issue,high,2024-01-20 12:30:00
586,17,ticket,API gateway sso-provider rejecting Bearer tokens. Auth backend unreachable for abolarin.,authentication_failure,high,2024-01-18 08:06:00
587,12,log,CRITICAL kerberos-kdc BindFailure: LDAP error 49 invalid credentials for alopez at 2024-01-17 08:33:00,authentication_failure,high,2024-01-17 08:33:00
588,79,ticket,Password reset failed on ad-connector. SMTP relay rejecting auth for bsantos.,authentication_failure,high,2024-01-30 16:13:00
589,53,log,ERROR mfa-broker TGTRenewalFailed: KDC unreachable for tlefevre at 2024-01-25 12:19:00,authentication_failure,high,2024-01-25 12:19:00
590,10,log,ERROR ldap-directory TokenValidationException: JWT expired for user mchen at 2024-01-17 00:23:00,authentication_failure,medium,2024-01-17 00:23:00
591,242,ticket,"elasticsearch-data OOM kill. Connection count exceeded limits, billing-service requests failing.",database_failure,high,2024-01-18 08:04:00
592,91,alert,ALERT: jwt_failures on mfa-broker exceeded 50/min -> 180/min,authentication_failure,high,2024-02-02 04:34:00
593,193,log,CRITICAL node-controller NodeNotReady: node hosting gateway-proxy failed check at 2024-01-19 12:22:00,deployment_issue,high,2024-01-19 12:22:00
594,150,ticket,Users on subnet 10.9.38.0/24 reporting packet loss. DNS resolution failing for border-router.,network_issue,medium,2024-01-25 00:15:00
595,115,log,WARN bgp-peer-isp1 TranslationFail: SNAT pool exhausted on subnet 10.9.9.0/24 at 2024-01-18 00:41:00,network_issue,medium,2024-01-18 00:41:00
596,165,alert,ALERT: wan_throughput on spine-switch-02 dropped below 500Mbps -> 402Mbps,network_issue,high,2024-01-28 00:47:00
597,155,ticket,Firewall rule blocking traffic between VLAN 30 and VLAN 30 via dhcp-server-hq.,network_issue,medium,2024-01-26 00:29:00
598,234,log,ERROR mysql-primary HealthCheckFailed: analytics-api cannot connect to backend at 2024-01-16 16:27:00,database_failure,high,2024-01-16 16:27:00
599,196,ticket,Blue/green switch failed for gateway-proxy in prod-core. Old version still serving traffic.,deployment_issue,high,2024-01-20 04:04:00
600,55,log,ERROR api-gateway AuthRejected: Bearer token mismatch for fmüller at 2024-01-26 00:36:00,authentication_failure,medium,2024-01-26 00:36:00
601,24,log,WARN session-store PushTimeout: MFA push undelivered to ykim after 30s at 2024-01-19 16:41:00,authentication_failure,medium,2024-01-19 16:41:00
602,186,log,ERROR traffic-manager SwitchFailed: blue/green aborted for notification-worker in prod-eu at 2024-01-18 04:29:00,deployment_issue,high,2024-01-18 04:29:00
603,51,ticket,SSO login broken via identity-provider. JWT expired errors for abolarin in browser console.,authentication_failure,medium,2024-01-25 04:13:00
604,269,ticket,User rnguyen cannot authenticate via vault-pki. TLS cert for admin.internal expired.,certificate_expiry,high,2024-01-16 16:22:00
605,205,ticket,CI/CD pipeline failing at integration stage for data-pipeline after merge to prod.,deployment_issue,medium,2024-01-22 00:27:00
606,24,alert,ALERT: mfa_push_failures on session-store exceeded 5% -> 28% undelivered,authentication_failure,high,2024-01-19 16:45:00
607,5,alert,ALERT: api_401_rate on kerberos-kdc exceeded 2% -> 26% unauthorized,authentication_failure,high,2024-01-16 00:20:00
608,61,ticket,SSO login broken via saml-proxy. JWT expired errors for skowalski in browser console.,authentication_failure,medium,2024-01-27 04:02:00
609,15,alert,ALERT: api_401_rate on sso-provider exceeded 2% -> 26% unauthorized,authentication_failure,high,2024-01-18 00:36:00
610,194,ticket,Helm chart deployment of search-service stuck in pending state in prod. PVC not bound.,deployment_issue,medium,2024-01-19 16:02:00
611,151,alert,ALERT: dns_failures on wan-gateway exceeded 10/min -> 22/min sustained,network_issue,high,2024-01-25 04:18:00
